"rank","title","artist"
"127","Certified Hitmaker","Lil Mosey"
"128","Ella Mai","Ella Mai"
"129","Nevermind","Nirvana"
"130","K-12 (Soundtrack)","Melanie Martinez"
"131","Kane Brown","Kane Brown"
"132","reputation","Taylor Swift"
"133","Victory Lap","Nipsey Hussle"
"134","Nothing Was The Same","Drake"
"135","Doo-Wops & Hooligans","Bruno Mars"
"136","Night Visions","Imagine Dragons"
"137","Metallica","Metallica"
"138","The Final Album (EP)","LIL PHAG"
"139","Blonde","Frank Ocean"
"140","Greatest Hits","Bob Seger & The Silver Bullet Band"
"141","x","Ed Sheeran"
"142","H.E.R.","H.E.R."
"143","A Charlie Brown Christmas (Soundtrack)","Vince Guaraldi Trio"
"144","Harder Than Ever","Lil Baby"
"145","Cosmic","Bazzi"
"146","Wow... That's Crazy","Wale"
"147","Currents","Tame Impala"
"148","Map Of The Soul: PERSONA","BTS"
"149","Christmas","Michael Buble"
"150","Sounds Of Summer: The Very Best Of The Beach Boys","The Beach Boys"
"151","Greatest Hits","The Notorious B.I.G."
"152","ANTI","Rihanna"
"153","Tha Carter V","Lil Wayne"
"154","Fear Inoculum","Tool"
"155","T R A P S O U L","Bryson Tiller"
"156","Merry Christmas","Mariah Carey"
"157","Feed Tha Streets II","Roddy Ricch"
"158","My Beautiful Dark Twisted Fantasy","Kanye West"
"159","Oasis","J Balvin & Bad Bunny"
"160","Greatest Hits","Fleetwood Mac"
"161","Greatest Hits 1974-78","The Steve Miller Band"
"162","In The Lonely Hour","Sam Smith"
"163","The Beatles [White Album]","The Beatles"
"164","BALLADS 1","Joji"
"165","The Essential Billy Joel","Billy Joel"
"166","Bohemian Rhapsody (Soundtrack)","Queen"
"167","24K Magic","Bruno Mars"
"168","Dying To Live","Kodak Black"
"169","The Dark Side Of The Moon","Pink Floyd"
"170","Wildcard","Miranda Lambert"
"171","Flower Boy","Tyler, The Creator"
"172","Drip Or Drown 2","Gunna"
"173","I Am You","YNW Melly"
"174","Life's A Trip","Trippie Redd"
"175","Culture II","Migos"
"176","MELT","SHAED"
"177","Greatest Hits So Far...","Zac Brown Band"
"178","Kamikaze","Eminem"
"179","Nibiru","Ozuna"
"180","The Big Day","Chance The Rapper"
"181","Trench","twenty one pilots"
"182","Rearview Town","Jason Aldean"
"183","SuperM: The 1st Mini Album (EP)","SuperM"
"184","GINGER","BrockHampton"
"185","A Decade Of Destruction","Five Finger Death Punch"
"186","Marshmello: Fortnite Extended Set","Marshmello"
"187","Hozier","Hozier"
"188","Red Pill Blues","Maroon 5"
"189","Sgt. Pepper's Lonely Hearts Club Band","The Beatles"
"190","Die Lit","Playboi Carti"
"191","Future & Juice WRLD Present... WRLD ON DRUGS","Future & Juice WRLD"
"192","The Christmas Song","Nat King Cole"
"193","Origins","Imagine Dragons"
"194","Guardians Of The Galaxy: Awesome Mix Vol. 1","Soundtrack"
"195","Love Yourself: Answer","BTS"
"196","A Love Letter To You 3","Trippie Redd"
"197","Kidz Bop 40","Kidz Bop Kids"
"198","25","Adele"
"199","Purpose","Justin Bieber"
"200","The Very Best Of Daryl Hall  John Oates","Daryl Hall John Oates"
