"rank","title","artist"
"85","The Best Of Stevie Wonder: 20th Century Masters The Christmas Collection","Stevie Wonder"
"86","Fear Inoculum","Tool"
"87","Power To The People: The Hits","John Lennon"
"88","Merry Christmas From The Beach Boys","The Beach Boys"
"89","The Greatest Showman","Soundtrack"
"90","Back In Black","AC/DC"
"91","The Very Best Of The Eagles","Eagles"
"92","Look Up Child","Lauren Daigle"
"93","Shawn Mendes","Shawn Mendes"
"94","A Pentatonix Christmas","Pentatonix"
"95","Journey's Greatest Hits","Journey"
"96","Bohemian Rhapsody (Soundtrack)","Queen"
"97","k bye for now (swt live)","Ariana Grande"
"98","÷ (Divide)","Ed Sheeran"
"99","IGOR","Tyler, The Creator"
"100","Happiness Begins","Jonas Brothers"
"101","Ultimate Sinatra","Frank Sinatra"
"102","The Dark Side Of The Moon","Pink Floyd"
"103","Christmas Eve And Other Stories","Trans-Siberian Orchestra"
"104","Old Dominion","Old Dominion"
"105","Quality Control: Control The Streets, Volume 2","Various Artists"
"106","Hoodie SZN","A Boogie Wit da Hoodie"
"107","2014 Forest Hills Drive","J. Cole"
"108","Summertime Shootout 3: Coldest Summer Ever","Fabolous"
"109","1","The Beatles"
"110","Dreamville & J. Cole: Revenge Of The Dreamers III","Various Artists"
"111","Ella Wishes You A Swinging Christmas","Ella Fitzgerald"
"112","Norman Fucking Rockwell!","Lana Del Rey"
"113","Hot Pink","Doja Cat"
"114","Invasion Of Privacy","Cardi B"
"115","Greatest Hits","Tom Petty And The Heartbreakers"
"116","Swimming","Mac Miller"
"117","Born To Die","Lana Del Rey"
"118","JESUS IS KING (Soundtrack)","Kanye West"
"119","Pray For The Wicked","Panic! At The Disco"
"120","Take Care","Drake"
"121","If I Know Me","Morgan Wallen"
"122","Coconut Oil (EP)","Lizzo"
"123","DAMN.","Kendrick Lamar"
"124","Golden Hour","Kacey Musgraves"
"125","You Make It Feel Like Christmas","Gwen Stefani"
"126","Sgt. Pepper's Lonely Hearts Club Band","The Beatles"
"127","Homesick (EP)","Trevor Daniel"
"128","Frozen: The Songs","Soundtrack"
"129","Dan + Shay","Dan + Shay"
"130","Nevermind","Nirvana"
"131","Luv Is Rage 2","Lil Uzi Vert"
"132","That's Christmas To Me","Pentatonix"
"133","A Star Is Born (Soundtrack)","Lady Gaga & Bradley Cooper"
"134","I'm Him","Kevin Gates"
"135","Snowflakes","Toni Braxton"
"136","Wildcard","Miranda Lambert"
"137","White Christmas","Bing Crosby"
"138","Christmas: A Season Of Love","Idina Menzel"
"139","Sounds Of Summer: The Very Best Of The Beach Boys","The Beach Boys"
"140","good kid, m.A.A.d city","Kendrick Lamar"
"141","Blurryface","twenty one pilots"
"142","These Are Special Times","Celine Dion"
"143","Championships","Meek Mill"
"144","McCartney II","Paul McCartney"
"145","21","Adele"
"146","Christmas Is Here!","Pentatonix"
"147","Metallica","Metallica"
"148","We Wish You A Merry Christmas","Ray Conniff And The Ray Conniff Singers"
"149","Everyday Is Christmas","Sia"
"150","Warmer In The Winter","Lindsey Stirling"
"151","Experiment","Kane Brown"
"152","Evolve","Imagine Dragons"
"153","K-12 (Soundtrack)","Melanie Martinez"
"154","X 100PRE","Bad Bunny"
"155","MTV Unplugged In New York","Nirvana"
"156","The Kacey Musgraves Christmas Show (Soundtrack)","Kacey Musgraves"
"157","Appetite For Destruction","Guns N' Roses"
"158","40 Christmas Classics","Andy Williams"
"159","Die A Legend","Polo G"
"160","Pure Southern Soul: Otis Redding","Otis Redding"
"161","Purple Rain (Soundtrack)","Prince And The Revolution"
"162","Curtain Call: The Hits=","Eminem"
"163","Greatest Hits","Fleetwood Mac"
"164","Everyday Life","Coldplay"
"165","Back To Black","Amy Winehouse"
"166","Glow","Brett Eldredge"
"167","Ocean","Lady Antebellum"
"168","Christmas Songs By Sinatra","Frank Sinatra"
"169","The Wall","Pink Floyd"
"170","Their Greatest Hits 1971-1975","Eagles"
"171","The Essential Elvis Presley","Elvis Presley"
"172","Greatest Hits","Bob Seger & The Silver Bullet Band"
"173","Views","Drake"
"174","1989","Taylor Swift"
"175","Greatest Hits","2Pac"
"176","The Beatles [White Album]","The Beatles"
"177","GIRL","Maren Morris"
"178","Map Of The Soul: PERSONA","BTS"
"179","Drip Harder","Lil Baby & Gunna"
"180","Purple Haze 2","Cam'ron"
"181","Love Yourself: Answer","BTS"
"182","17","XXXTENTACION"
"183","Starboy","The Weeknd"
"184","The Christmas Attic","Trans-Siberian Orchestra"
"185","Sweetener","Ariana Grande"
"186","Kidz Bop 40","Kidz Bop Kids"
"187","Home For Christmas","'N Sync"
"188","MONTANA","French Montana"
"189","Beauty Behind The Madness","The Weeknd"
"190","The Classic Christmas Album","Tony Bennett"
"191","Perception","NF"
"192","The Classic Christmas Album","Kenny G"
"193","A Donny Hathaway Collection","Donny Hathaway"
"194","WHO","The Who"
"195","Trench","twenty one pilots"
"196","Ctrl","SZA"
"197","Home Alone","Soundtrack"
"198","Christmas Celebration","Mannheim Steamroller"
"199","Kane Brown","Kane Brown"
"200","III","The Lumineers"
