"rank","title","artist"
"86","Believer","Imagine Dragons"
"87","Better Together","Luke Combs"
"88","Mi Cuarto","Jerry Di"
"89","La Nota","Manuel Turizo, Myke Towers & Rauw Alejandro"
"90","Dior","Pop Smoke"
"91","Shape Of You","Ed Sheeran"
"92","Senorita","Shawn Mendes & Camila Cabello"
"93","The Woo","Pop Smoke Featuring 50 Cent & Roddy Ricch"
"94","Wishing Well","Juice WRLD"
"95","Old Town Road","Lil Nas X Featuring Billy Ray Cyrus"
"96","Intentions","Justin Bieber Featuring Quavo"
"97","Stuck With U","Ariana Grande & Justin Bieber"
"98","Bichota","Karol G"
"99","The Box","Roddy Ricch"
"100","Deep End","Foushee"
"101","Say So","Doja Cat"
"102","Tick Tock","Clean Bandit & Mabel Featuring 24kGoldn"
"103","ily","Surf Mesa Featuring Emilee"
"104","Rags2Riches","Rod Wave Featuring ATR Son Son"
"105","Lovely","Billie Eilish & Khalid"
"106","I Hope","Gabby Barrett"
"107","Sofia","Clairo"
"108","In Your Eyes","The Weeknd"
"109","Blueberry Faygo","Lil Mosey"
"110","Mad At Disney","Salem Ilese"
"111","Highest In The Room","Travis Scott"
"112","Mi Nina","Los Legendarios, Wisin & Myke Towers"
"113","Break My Heart","Dua Lipa"
"114","Sicko Mode","Travis Scott"
"115","Ride It.","Regard"
"116","Yo Perreo Sola","Bad Bunny"
"117","Greece","DJ Khaled Featuring Drake"
"118","Lucid Dreams","Juice WRLD"
"119","More Than My Hometown","Morgan Wallen"
"120","Got What I Got","Jason Aldean"
"121","Falling","Trevor Daniel"
"122","All Of Me","John Legend"
"123","You Got It","VEDO"
"124","Martin & Gina","Polo G"
"125","Pretty Savage","BLACKPINK"
"126","7 Rings","Ariana Grande"
"127","OK Not To Be OK","Marshmello & Demi Lovato"
"128","Savage","Megan Thee Stallion"
"129","Damage","H.E.R."
"130","Goosebumps","Travis Scott"
"131","If The World Was Ending","JP Saxe Featuring Julia Michaels"
"132","Falling","Harry Styles"
"133","I Don't Care","Ed Sheeran & Justin Bieber"
"134","Sweater Weather","The Neighbourhood"
"135","One Of Them Girls","Lee Brice"
"136","Say You Won't Let Go","James Arthur"
"137","Angeklagt","Bonez MC"
"138","The Other Guy","Luke Combs"
"139","Agua","Tainy x J Balvin"
"140","Everything I Wanted","Billie Eilish"
"141","Robbery","Juice WRLD"
"142","Hello","Pop Smoke Featuring A Boogie Wit da Hoodie"
"143","Forget Me Too","Machine Gun Kelly & Halsey"
"144","No Guidance","Chris Brown Featuring Drake"
"145","Without Me","Halsey"
"146","Bang!","AJR"
"147","Toosie Slide","Drake"
"148","Smile","Juice WRLD & The Weeknd"
"149","Djadja","Aya Nakamura Featuring Maluma"
"150","Tap In","Saweetie"
"151","You're Mines Still","Yung Bleu Featuring Drake"
"152","Back To The Streets","Saweetie Featuring Jhene Aiko"
"153","Be Kind","Marshmello & Halsey"
"154","Tusa","Karol G & Nicki Minaj"
"155","Closer","The Chainsmokers Featuring Halsey"
"156","We Paid","Lil Baby & 42 Dugg"
"157","Someone Like You","Adele"
"158","Bohemian Rhapsody","Queen"
"159","Party Girl","StaySolidRocky"
"160","Despacito","Luis Fonsi & Daddy Yankee Featuring Justin Bieber"
"161","Thinking Out Loud","Ed Sheeran"
"162","Boy With Luv","BTS Featuring Halsey"
"163","Thriller","Michael Jackson"
"164","Electric Love","BORNS"
"165","7 Summers","Morgan Wallen"
"166","Rockstar","Post Malone Featuring 21 Savage"
"167","Let's Love","David Guetta & Sia"
"168","Whoopty","CJ"
"169","Don't Stop Believin'","Journey"
"170","Promiscuous","Nelly Furtado Featuring Timbaland"
"171","Without You","Luke Combs Featuring Amanda Shires"
"172","Hotel California","Eagles"
"173","Girls Like You","Maroon 5 Featuring Cardi B"
"174","Heart Of Glass","Miley Cyrus"
"175","Happier","Marshmello & Bastille"
"176","The Bones","Maren Morris"
"177","Godzilla","Eminem Featuring Juice WRLD"
"178","Recairei","Os Baroes da Pisadinha"
"179","Me Gusta","Anitta Featuring Cardi B & Myke Towers"
"180","Let Her Go","Passenger"
"181","Porfa","Feid, J Balvin, Maluma, Nicky Jam, Sech & Justin Quiles"
"182","Sunday Best","Surfaces"
"183","Thunder","Imagine Dragons"
"184","Beer Never Broke My Heart","Luke Combs"
"185","You Are The Reason","Calum Scott & Leona Lewis"
"186","Bet You Wanna","BLACKPINK Featuring Cardi B"
"187","July","Noah Cyrus & Leon Bridges"
"188","Practice","DaBaby"
"189","Thank U, Next","Ariana Grande"
"190","Cold As You","Luke Combs"
"191","Ddu-du Ddu-du","BLACKPINK"
"192","In The End","Linkin Park"
"193","Madrid","Maluma & Myke Towers"
"194","Sigues Con El","Arcangel x Sech"
"195","Thunderstruck","AC/DC"
"196","Take On Me","a-ha"
"197","Chica Ideal","Sebastian Yatra & Guaynaa"
"198","Got It On Me","Pop Smoke"
"199","Something Just Like This","The Chainsmokers & Coldplay"
"200","Counting Stars","OneRepublic"
