"rank","title","artist"
"67","Golden","Harry Styles"
"68","Sunflower (Spider-Man: Into The Spider-Verse)","Post Malone & Swae Lee"
"69","Fever","Dua Lipa Featuring Angele"
"70","Tattoo","Rauw Alejandro x Camilo"
"71","Be Like That","Kane Brown With Swae Lee & Khalid"
"72","Rain On Me","Lady Gaga & Ariana Grande"
"73","My Ex's Best Friend","Machine Gun Kelly X blackbear"
"74","Despeinada","Ozuna x Camilo"
"75","Ay, Dios Mio!","Karol G"
"76","Circles","Post Malone"
"77","Ayer Me Llamo Mi Ex","KHEA x Natti Natashi x Prince Royce Featuring Lenny Santos"
"78","Jeans","Justin Quiles"
"79","Bad Guy","Billie Eilish"
"80","Lovely","Billie Eilish & Khalid"
"81","Train Wreck","James Arthur"
"82","Mi Nina","Los Legendarios, Wisin & Myke Towers"
"83","Tu Me Dejaste de Querer","C. Tangana Featuring Nino de Elche & La Hungara"
"84","I Hope","Gabby Barrett"
"85","Daisy","Ashnikko"
"86","Una Locura","Ozuna, J Balvin & Chencho Corleone"
"87","Shallow","Lady Gaga & Bradley Cooper"
"88","Yoru Ni Kakeru","YOASOBI"
"89","Memories","Maroon 5"
"90","Believer","Imagine Dragons"
"91","La Jeepeta","Nio Garcia x Anuel AA x Myke Towers x Brray x Juanka"
"92","Death Bed","Powfu Featuring beabadoobee"
"93","Gurenge","LiSA"
"94","Took Her To The O","King Von"
"95","Shape Of You","Ed Sheeran"
"96","Off The Table","Ariana Grande Featuring The Weeknd"
"97","Whoopty","CJ"
"98","Chica Ideal","Sebastian Yatra & Guaynaa"
"99","Deep End","Foushee"
"100","Dior","Pop Smoke"
"101","Senorita","Shawn Mendes & Camila Cabello"
"102","Sofia","Clairo"
"103","Adore You","Harry Styles"
"104","More Than My Hometown","Morgan Wallen"
"105","Don't Need Friends","NAV Featuring Lil Baby"
"106","Old Town Road","Lil Nas X Featuring Billy Ray Cyrus"
"107","The Box","Roddy Ricch"
"108","Just Like Magic","Ariana Grande"
"109","Intentions","Justin Bieber Featuring Quavo"
"110","Tragic","The Kid LAROI Featuring YoungBoy Never Brok Again & Internet Money"
"111","Wishing Well","Juice WRLD"
"112","Mi Cuarto","Jerry Di"
"113","Say So","Doja Cat"
"114","Always Do","The Kid LAROI"
"115","Sweet Melody","Little Mix"
"116","ily","Surf Mesa Featuring Emilee"
"117","Stuck With U","Ariana Grande & Justin Bieber"
"118","The Woo","Pop Smoke Featuring 50 Cent & Roddy Ricch"
"119","Tick Tock","Clean Bandit & Mabel Featuring 24kGoldn"
"120","Safety Net","Ariana Grande Featuring Ty Dolla $ign"
"121","The Code","King Von Featuring Polo G"
"122","Lucid Dreams","Juice WRLD"
"123","Highest In The Room","Travis Scott"
"124","Mr. Right Now","21 Savage & Metro Boomin Featuring Drake"
"125","Ride It.","Regard"
"126","24","Money Man Featuring Lil Baby"
"127","Rags2Riches","Rod Wave Featuring ATR Son Son"
"128","Reloj","Rauw Alejandro & Anuel AA"
"129","Sicko Mode","Travis Scott"
"130","If The World Was Ending","JP Saxe Featuring Julia Michaels"
"131","Sweater Weather","The Neighbourhood"
"132","Break My Heart","Dua Lipa"
"133","Young Wheezy","NAV With Gunna"
"134","Runnin","21 Savage & Metro Boomin"
"135","All Of Me","John Legend"
"136","Blueberry Faygo","Lil Mosey"
"137","Martin & Gina","Polo G"
"138","Franchise","Travis Scott Featuring Young Thug & M.I.A."
"139","Mad At Disney","Salem Ilese"
"140","Better Together","Luke Combs"
"141","Falling","Trevor Daniel"
"142","Bang!","AJR"
"143","Nasty","Ariana Grande"
"144","Say You Won't Let Go","James Arthur"
"145","Goosebumps","Travis Scott"
"146","Last Christmas","Wham!"
"147","I Don't Care","Ed Sheeran & Justin Bieber"
"148","Yo Perreo Sola","Bad Bunny"
"149","In Your Eyes","The Weeknd"
"150","Everything I Wanted","Billie Eilish"
"151","F*ck You, Goodbye","The Kid LAROI Featuring Machine Gun Kelly"
"152","Paradise","Meduza & Dermot Kennedy"
"153","Shut Up","Ariana Grande"
"154","Savage","Megan Thee Stallion"
"155","Greece","DJ Khaled Featuring Drake"
"156","Agua","Tainy x J Balvin"
"157","Without You","The Kid LAROI"
"158","Closer","The Chainsmokers Featuring Halsey"
"159","Without Me","Halsey"
"160","Despacito","Luis Fonsi & Daddy Yankee Featuring Justin Bieber"
"161","Robbery","Juice WRLD"
"162","7 Rings","Ariana Grande"
"163","Bohemian Rhapsody","Queen"
"164","You Got It","VEDO"
"165","10,000 Hours","Dan + Shay & Justin Bieber"
"166","The Bones","Maren Morris"
"167","More","K/DA With Madison Beer, (G)I-DLE, Lexie Liu, Jaira Burns & Seraphine"
"168","Got What I Got","Jason Aldean"
"169","One Of Them Girls","Lee Brice"
"170","No Guidance","Chris Brown Featuring Drake"
"171","The Business","Tiesto"
"172","Falling","Harry Styles"
"173","Promiscuous","Nelly Furtado Featuring Timbaland"
"174","Tusa","Karol G & Nicki Minaj"
"175","Papi Chulo","Octavian & Skepta"
"176","Neko","DISH//"
"177","Thinking Out Loud","Ed Sheeran"
"178","Crazy Story 2.0","King Von Featuring Lil Durk"
"179","Spicy","Ty Dolla $ign Featuring Post Malone"
"180","La Luz","Sech & J Balvin"
"181","Be Kind","Marshmello & Halsey"
"182","Diosa","Myke Towers + Natti Natasha + Anuel AA"
"183","Obvious","Ariana Grande"
"184","My Hair","Ariana Grande"
"185","Six Thirty","Ariana Grande"
"186","Girls Like You","Maroon 5 Featuring Cardi B"
"187","Starting Over","Chris Stapleton"
"188","Hello","Pop Smoke Featuring A Boogie Wit da Hoodie"
"189","Don't Stop Believin'","Journey"
"190","Smile","Juice WRLD & The Weeknd"
"191","Toosie Slide","Drake"
"192","Protect The Land","System Of A Down"
"193","Djadja","Aya Nakamura Featuring Maluma"
"194","Rockstar","Post Malone Featuring 21 Savage"
"195","Godzilla","Eminem Featuring Juice WRLD"
"196","Let Her Go","Passenger"
"197","Happier","Marshmello & Bastille"
"198","Someone Like You","Adele"
"199","Practice","DaBaby"
"200","Hotel California","Eagles"
