"rank","title","artist"
"58","Come & Go","Juice WRLD x Marshmello"
"59","La Nota","Manuel Turizo, Myke Towers & Rauw Alejandro"
"60","Forever After All","Luke Combs"
"61","Lovesick Girls","BLACKPINK"
"62","Un Dia (One Day)","J Balvin, Dua Lipa, Bad Bunny & Tainy"
"63","La Curiosidad","DJ Nelson Presenta Jay Wheeler & Myke Towers"
"64","So Done","Kid LAROI"
"65","Golden","Harry Styles"
"66","How You Like That","BLACKPINK"
"67","Go Crazy","Chris Brown & Young Thug"
"68","Ice Cream","BLACKPINK X Selena Gomez"
"69","Popstar","DJ Khaled Featuring Drake"
"70","Lovely","Billie Eilish & Khalid"
"71","Kings & Queens","Ava Max"
"72","I Can't Stop Me","TWICE"
"73","Train Wreck","James Arthur"
"74","Be Like That","Kane Brown With Swae Lee & Khalid"
"75","Circles","Post Malone"
"76","That's It","Future & Lil Uzi Vert"
"77","Rockin' Around The Christmas Tree","Brenda Lee"
"78","My Ex's Best Friend","Machine Gun Kelly X blackbear"
"79","Starting Over","Chris Stapleton"
"80","Tyler Herro","Jack Harlow"
"81","Tattoo","Rauw Alejandro x Camilo"
"82","Mi Nina","Los Legendarios, Wisin & Myke Towers"
"83","Chica Ideal","Sebastian Yatra & Guaynaa"
"84","Jeans","Justin Quiles"
"85","Real Baby Pluto","Future & Lil Uzi Vert"
"86","Shallow","Lady Gaga & Bradley Cooper"
"87","Said Sum","Moneybagg Yo"
"88","Memories","Maroon 5"
"89","Ay, Dios Mio!","Karol G"
"90","Dime Como Quieres","Christian Nodal & Angela Aguilar"
"91","Rain On Me","Lady Gaga & Ariana Grande"
"92","I Hope","Gabby Barrett"
"93","Believer","Imagine Dragons"
"94","Yoru Ni Kakeru","YOASOBI"
"95","Despeinada","Ozuna x Camilo"
"96","Shape Of You","Ed Sheeran"
"97","Daisy","Ashnikko"
"98","Una Locura","Ozuna, J Balvin & Chencho Corleone"
"99","Senorita","Shawn Mendes & Camila Cabello"
"100","Death Bed","Powfu Featuring beabadoobee"
"101","Ayer Me Llamo Mi Ex","KHEA x Natti Natashi x Prince Royce Featuring Lenny Santos"
"102","Old Town Road","Lil Nas X Featuring Billy Ray Cyrus"
"103","Reloj","Rauw Alejandro & Anuel AA"
"104","Sofia","Clairo"
"105","Santa Tell Me","Ariana Grande"
"106","Deep End","Foushee"
"107","Motive","Ariana Grande Featuring Doja Cat"
"108","Jingle Bell Rock","Bobby Helms"
"109","Adore You","Harry Styles"
"110","Dior","Pop Smoke"
"111","Fever","Dua Lipa Featuring Angele"
"112","More Than My Hometown","Morgan Wallen"
"113","La Jeepeta","Nio Garcia x Anuel AA x Myke Towers x Brray x Juanka"
"114","The Box","Roddy Ricch"
"115","The Business","Tiesto"
"116","Marni On Me","Future & Lil Uzi Vert"
"117","Sweater Weather","The Neighbourhood"
"118","Gurenge","LiSA"
"119","Paradise","Meduza & Dermot Kennedy"
"120","Say So","Doja Cat"
"121","Everything I Wanted","Billie Eilish"
"122","Iris","Phoebe & Maggie"
"123","It's Beginning To Look A Lot Like Christmas","Michael Buble"
"124","Wishing Well","Juice WRLD"
"125","Million Dollar Play","Future & Lil Uzi Vert"
"126","Sleeping On The Floor","Future & Lil Uzi Vert"
"127","Stuck With U","Ariana Grande & Justin Bieber"
"128","ily","Surf Mesa Featuring Emilee"
"129","Intentions","Justin Bieber Featuring Quavo"
"130","Ride It.","Regard"
"131","It's The Most Wonderful Time Of The Year","Andy Williams"
"132","Lucid Dreams","Juice WRLD"
"133","Highest In The Room","Travis Scott"
"134","If The World Was Ending","JP Saxe Featuring Julia Michaels"
"135","Sweet Melody","Little Mix"
"136","All Of Me","John Legend"
"137","Tu Me Dejaste de Querer","C. Tangana Featuring Nino de Elche & La Hungara"
"138","Tick Tock","Clean Bandit & Mabel Featuring 24kGoldn"
"139","Sicko Mode","Travis Scott"
"140","Mi Cuarto","Jerry Di"
"141","Took Her To The O","King Von"
"142","Break My Heart","Dua Lipa"
"143","Say You Won't Let Go","James Arthur"
"144","The Woo","Pop Smoke Featuring 50 Cent & Roddy Ricch"
"145","De Cora <3","Rauw Alejandro & J Balvin"
"146","Martin & Gina","Polo G"
"147","Goosebumps","Travis Scott"
"148","I Don't Care","Ed Sheeran & Justin Bieber"
"149","Better Together","Luke Combs"
"150","Runnin","21 Savage & Metro Boomin"
"151","Plastic","Future & Lil Uzi Vert"
"152","Blueberry Faygo","Lil Mosey"
"153","Mr. Right Now","21 Savage & Metro Boomin Featuring Drake"
"154","Franchise","Travis Scott Featuring Young Thug & M.I.A."
"155","Falling","Trevor Daniel"
"156","Off The Table","Ariana Grande Featuring The Weeknd"
"157","Falling","Harry Styles"
"158","Without Me","Halsey"
"159","Closer","The Chainsmokers Featuring Halsey"
"160","Underneath The Tree","Kelly Clarkson"
"161","Bohemian Rhapsody","Queen"
"162","Savage","Megan Thee Stallion"
"163","In Your Eyes","The Weeknd"
"164","Bang!","AJR"
"165","Despacito","Luis Fonsi & Daddy Yankee Featuring Justin Bieber"
"166","7 Rings","Ariana Grande"
"167","Thinking Out Loud","Ed Sheeran"
"168","Robbery","Juice WRLD"
"169","Ocean Eyes","Billie Eilish"
"170","Just Like Magic","Ariana Grande"
"171","Mad At Disney","Salem Ilese"
"172","Let It Snow! Let It Snow! Let It Snow!","Dean Martin"
"173","Rags2Riches","Rod Wave Featuring ATR Son Son"
"174","Niji","Masaki Suda"
"175","Tusa","Karol G & Nicki Minaj"
"176","10,000 Hours","Dan + Shay & Justin Bieber"
"177","Yo Perreo Sola","Bad Bunny"
"178","Ilusao (Cracolandia)","MC Hariel, Alok & MC Ryan SP Featuring MC Davi & Salvador da Rima"
"179","When The Party's Over","Billie Eilish"
"180","Greece","DJ Khaled Featuring Drake"
"181","No Guidance","Chris Brown Featuring Drake"
"182","24","Money Man Featuring Lil Baby"
"183","Black Mamba","aespa"
"184","Happier","Marshmello & Bastille"
"185","You Got It","VEDO"
"186","Promiscuous","Nelly Furtado Featuring Timbaland"
"187","Agua","Tainy x J Balvin"
"188","The Bones","Maren Morris"
"189","Don't Stop Believin'","Journey"
"190","Feliz Navidad","Jose Feliciano"
"191","Someone Like You","Adele"
"192","Always Do","The Kid LAROI"
"193","Let Her Go","Passenger"
"194","Mirrors","Justin Timberlake"
"195","Hotel California","Eagles"
"196","One Of Them Girls","Lee Brice"
"197","Be Kind","Marshmello & Halsey"
"198","Girls Like You","Maroon 5 Featuring Cardi B"
"199","Mistletoe","Justin Bieber"
"200","You Are The Reason","Calum Scott & Leona Lewis"
