"rank","title","artist"
"134","Shallow","Lady Gaga & Bradley Cooper"
"135","Please Come Home For Christmas","Eagles"
"136","Jerusalema","Master KG Featuring Burna Boy & Nomcebo Zikode"
"137","The Box","Roddy Ricch"
"138","Here Comes Santa Claus (Right Down Santa Claus Lane)","Elvis Presley"
"139","Train Wreck","James Arthur"
"140","Heather","Conan Gray"
"141","La Curiosidad","DJ Nelson Presenta Jay Wheeler & Myke Towers"
"142","Dreams","Fleetwood Mac"
"143","Memories","Maroon 5"
"144","Lovely","Billie Eilish & Khalid"
"145","How You Like That","BLACKPINK"
"146","Beautiful Trip","Kid Cudi"
"147","Baby, It's Cold Outside","Dean Martin"
"148","Kings & Queens","Ava Max"
"149","Believer","Imagine Dragons"
"150","I'll Be Home For Christmas","Bing Crosby"
"151","So Done","Kid LAROI"
"152","Oh Santa!","Mariah Carey Featuring Ariana Grande & Jennifer Hudson"
"153","Like It's Christmas","Jonas Brothers"
"154","Yoru Ni Kakeru","YOASOBI"
"155","Un Dia (One Day)","J Balvin, Dua Lipa, Bad Bunny & Tainy"
"156","Shape Of You","Ed Sheeran"
"157","You Make It Feel Like Christmas","Gwen Stefani Featuring Blake Shelton"
"158","I Can't Stop Me","TWICE"
"159","Go Crazy","Chris Brown & Young Thug"
"160","Parce","Maluma Featuring Lenny Tavarez & Justin Quiles"
"161","Come & Go","Juice WRLD x Marshmello"
"162","Senorita","Shawn Mendes & Camila Cabello"
"163","My Ex's Best Friend","Machine Gun Kelly X blackbear"
"164","What Christmas Means To Me","John Legend Featuring Stevie Wonder"
"165","Death Bed","Powfu Featuring beabadoobee"
"166","Christmastime Is Here","Vince Guaraldi Trio"
"167","Paradise","Meduza & Dermot Kennedy"
"168","Old Town Road","Lil Nas X Featuring Billy Ray Cyrus"
"169","The Void","Kid Cudi"
"170","Dior","Pop Smoke"
"171","Frosty The Snowman","Jimmy Durante"
"172","Golden","Harry Styles"
"173","Rain On Me","Lady Gaga & Ariana Grande"
"174","Ay, Dios Mio!","Karol G"
"175","Tattoo","Rauw Alejandro x Camilo"
"176","Adore You","Harry Styles"
"177","Hecha Pa' Mi","Boza"
"178","I Hope","Gabby Barrett"
"179","Say So","Doja Cat"
"180","Se Te Nota","Lele Pons X Guaynaa"
"181","What Christmas Means To Me","Stevie Wonder"
"182","Cozy Little Christmas","Katy Perry"
"183","Haciendo Que Me Amas","Bad Bunny"
"184","Put Your Records On","Ritt Momney"
"185","Rockstar Knights","Kid Cudi & Trippie Redd"
"186","Popstar","DJ Khaled Featuring Drake"
"187","Lucid Dreams","Juice WRLD"
"188","Errbody","Lil Baby"
"189","Intentions","Justin Bieber Featuring Quavo"
"190","Mi Nina","Los Legendarios, Wisin & Myke Towers"
"191","La Jeepeta","Nio Garcia x Anuel AA x Myke Towers x Brray x Juanka"
"192","Sept. 16","Kid Cudi"
"193","Favorite Time Of Year","Carrie Underwood"
"194","Ride It.","Regard"
"195","Highest In The Room","Travis Scott"
"196","Christmas Lights","Coldplay"
"197","Amor Ou O Litrao (Brega Funk)","Mila, Petter Ferraz e Menor Nico"
"198","Elsie's Baby Boy (Flashback)","Kid Cudi"
"199","Wishing Well","Juice WRLD"
"200","Lovesick Girls","BLACKPINK"
