"rank","title","artist"
"89","Ride It.","Regard"
"90","Believer","Imagine Dragons"
"91","La Toxica","Farruko"
"92","OK Not To Be OK","Marshmello & Demi Lovato"
"93","Toosie Slide","Drake"
"94","Highest In The Room","Travis Scott"
"95","Despeinada","Ozuna x Camilo"
"96","Cardigan","Taylor Swift"
"97","Mamacita","Black Eyed Peas, Ozuna + J.Rey Soul"
"98","Falling","Trevor Daniel"
"99","Porfa","Feid, J Balvin, Maluma, Nicky Jam, Sech & Justin Quiles"
"100","We Paid","Lil Baby & 42 Dugg"
"101","In Your Eyes","The Weeknd"
"102","Hello","Pop Smoke Featuring A Boogie Wit da Hoodie"
"103","Be Kind","Marshmello & Halsey"
"104","If The World Was Ending","JP Saxe Featuring Julia Michaels"
"105","I Don't Care","Ed Sheeran & Justin Bieber"
"106","Lovely","Billie Eilish & Khalid"
"107","Martin & Gina","Polo G"
"108","Goosebumps","Travis Scott"
"109","Se Te Nota","Lele Pons X Guaynaa"
"110","Lucid Dreams","Juice WRLD"
"111","Still Don't Know My Name","Labrinth"
"112","Got What I Got","Jason Aldean"
"113","September","Earth, Wind & Fire"
"114","Tick Tock","Clean Bandit & Mabel Featuring 24kGoldn"
"115","One Of Them Girls","Lee Brice"
"116","No Guidance","Chris Brown Featuring Drake"
"117","Hot Stuff","Kygo x Donna Summer"
"118","Over Now","Calvin Harris X The Weeknd"
"119","Without You","Luke Combs Featuring Amanda Shires"
"120","7 Summers","Morgan Wallen"
"121","Wolves","Big Sean Featuring Post Malone"
"122","Everything I Wanted","Billie Eilish"
"123","Lets Link","WhoHeem"
"124","Electric Love","BORNS"
"125","Robbery","Juice WRLD"
"126","Sunday Best","Surfaces"
"127","Elegi","Lenny Tavarez X Rauw Alejandro X Dalex X Dimelo Flow"
"128","Tusa","Karol G & Nicki Minaj"
"129","Make You Happy","NiziU"
"130","Got It On Me","Pop Smoke"
"131","Naked Heart","aimyon"
"132","Dolly","Lil Tecca & Lil Uzi Vert"
"133","Despacito","Luis Fonsi & Daddy Yankee Featuring Justin Bieber"
"134","Daisy","Ashnikko"
"135","Stunnin","Curtis Waters Featuring Harm Franklin"
"136","Bohemian Rhapsody","Queen"
"137","My Future","Billie Eilish"
"138","Closer","The Chainsmokers Featuring Halsey"
"139","All Of Me","John Legend"
"140","When You Down","Lil Tecca & Polo G Featuring Lil Durk"
"141","Physical","Dua Lipa"
"142","Girls Like You","Maroon 5 Featuring Cardi B"
"143","Without Me","Halsey"
"144","Don Don","Daddy Yankee, Anuel AA & Kendo Kaponi"
"145","Mamichula","Trueno & Nicki Nicole Featuring Taiu, Bizarrap & Tatool"
"146","Bande Organisee","Jul, SCH, Naps, Kofs, Elams, Solda, Houari & Soso Maness"
"147","Godzilla","Eminem Featuring Juice WRLD"
"148","Heartless","Diplo Presents Thomas Wesley Featuring Morgan Wallen"
"149","Yo Perreo Sola","Bad Bunny"
"150","Say You Won't Let Go","James Arthur"
"151","Lean","Super Yei Featuring Towy X Osquel X Beltito, Saammy & Falsetto"
"152","Bang!","AJR"
"153","The Bones","Maren Morris"
"154","Hit Different","SZA Featuring Ty Dolla $ign"
"155","More Than My Hometown","Morgan Wallen"
"156","The 1","Taylor Swift"
"157","Falling","Harry Styles"
"158","Supalonely","BENEE Featuring Gus Dapperton"
"159","Secrets","Regard & RAYE"
"160","Exile","Taylor Swift Featuring Bon Iver"
"161","Kacey Talk","YoungBoy Never Broke Again"
"162","Girls In The Hood","Megan Thee Stallion"
"163","7 Rings","Ariana Grande"
"164","Roxanne","Arizona Zervas"
"165","Parce","Maluma Featuring Lenny Tavarez & Justin Quiles"
"166","Thinking Out Loud","Ed Sheeran"
"167","Don't Stop Believin'","Journey"
"168","Rockstar","Post Malone Featuring 21 Savage"
"169","Back Door","Stray Kids"
"170","I Love You","TREASURE"
"171","Dollaz On My Head","Gunna Featuring Young Thug"
"172","TKN","Rosalia & Travis Scott"
"173","Happier","Marshmello & Bastille"
"174","Lovin' On You","Luke Combs"
"175","Hotel California","Eagles"
"176","Some Say","NEA"
"177","Kousui","Eito"
"178","Sweet But Psycho","Ava Max"
"179","Nobody's Love","Maroon 5"
"180","Betty","Taylor Swift"
"181","Ayer Me Llamo Mi Ex","KHEA x Natti Natashi x Prince Royce Featuring Lenny Santos"
"182","Ocean Eyes","Billie Eilish"
"183","My Window","YoungBoy Never Broke Again Featuring Lil Wayne"
"184","Chasin' You","Morgan Wallen"
"185","Boy With Luv","BTS Featuring Halsey"
"186","Safaera","Bad Bunny, Jowell & Randy & Nengo Flow"
"187","Chicago Freestyle","Drake Featuring Giveon"
"188","Thunder","Imagine Dragons"
"189","Not Shy","iTZY"
"190","Something Just Like This","The Chainsmokers & Coldplay"
"191","Hot Girl Bummer","blackbear"
"192","Jeans","Justin Quiles"
"193","+Linda","Dalex, Arcangel, Manuel Turizo, De La Ghetto & Beele"
"194","10,000 Hours","Dan + Shay & Justin Bieber"
"195","Azul","J Balvin"
"196","Sigues Con El","Arcangel x Sech"
"197","July","Noah Cyrus & Leon Bridges"
"198","Neko","DISH//"
"199","Whole Lotta Choppas","Sada Baby Featuring Nicki Minaj"
"200","High Hopes","Panic! At The Disco"
