"rank","title","artist"
"79","Whats Poppin","Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne"
"80","Take You Dancing","Jason Derulo"
"81","Perfect","Ed Sheeran"
"82","Diamonds","Sam Smith"
"83","Trellas","Bad Bunny"
"84","I Can't Stop Me","TWICE"
"85","Caramelo","Ozuna x Karol G x Myke Towers"
"86","Happy Xmas (War Is Over)","John & Yoko/The Plastic Ono Band With The Harlem Community Choir"
"87","Angels Like You","Miley Cyrus"
"88","Mood Swings","Pop Smoke Featuring Lil Tjay"
"89","Heather","Conan Gray"
"90","Breaking Me","Topic & A7S"
"91","Niji","Masaki Suda"
"92","Reloj","Rauw Alejandro & Anuel AA"
"93","Run Rudolph Run","Chuck Berry"
"94","Dreams","Fleetwood Mac"
"95","Blue Christmas","Elvis Presley"
"96","Bad Guy","Billie Eilish"
"97","Jerusalema","Master KG Featuring Burna Boy & Nomcebo Zikode"
"98","Titliaan","Afsana Khan"
"99","La Nota","Manuel Turizo, Myke Towers & Rauw Alejandro"
"100","Circles","Post Malone"
"101","Chica Ideal","Sebastian Yatra & Guaynaa"
"102","Hallelujah","Pentatonix"
"103","Un Dia (One Day)","J Balvin, Dua Lipa, Bad Bunny & Tainy"
"104","Train Wreck","James Arthur"
"105","Put Your Records On","Ritt Momney"
"106","Se Te Nota","Lele Pons X Guaynaa"
"107","Shallow","Lady Gaga & Bradley Cooper"
"108","Parce","Maluma Featuring Lenny Tavarez & Justin Quiles"
"109","Lovely","Billie Eilish & Khalid"
"110","Here Comes Santa Claus (Right Down Santa Claus Lane)","Gene Autry"
"111","Blue & Grey","BTS"
"112","Merry Christmas Everyone","Shakin' Stevens"
"113","How You Like That","BLACKPINK"
"114","So Done","Kid LAROI"
"115","Rockin' Around The Christmas Tree","Justin Bieber"
"116","La Curiosidad","DJ Nelson Presenta Jay Wheeler & Myke Towers"
"117","Come & Go","Juice WRLD x Marshmello"
"118","Have Yourself A Merry Little Christmas","Michael Buble"
"119","Kings & Queens","Ava Max"
"120","Memories","Maroon 5"
"121","The Business","Tiesto"
"122","Golden","Harry Styles"
"123","Jingle Bells","Frank Sinatra"
"124","Senorita","Shawn Mendes & Camila Cabello"
"125","Rudolph The Red-Nosed Reindeer","Gene Autry"
"126","Go Crazy","Chris Brown & Young Thug"
"127","Let It Snow, Let It Snow, Let It Snow","Frank Sinatra With The B. Swanson Quartet"
"128","Tattoo","Rauw Alejandro x Camilo"
"129","Believer","Imagine Dragons"
"130","Yoru Ni Kakeru","YOASOBI"
"131","My Ex's Best Friend","Machine Gun Kelly X blackbear"
"132","Sweater Weather","The Neighbourhood"
"133","Lovesick Girls","BLACKPINK"
"134","The Box","Roddy Ricch"
"135","Deck The Halls","Nat King Cole"
"136","Ay, Dios Mio!","Karol G"
"137","(There's No Place Like) Home For The Holidays","Perry Como"
"138","Shape Of You","Ed Sheeran"
"139","Paradise","Meduza & Dermot Kennedy"
"140","Old Town Road","Lil Nas X Featuring Billy Ray Cyrus"
"141","Rain On Me","Lady Gaga & Ariana Grande"
"142","Popstar","DJ Khaled Featuring Drake"
"143","Death Bed","Powfu Featuring beabadoobee"
"144","Adore You","Harry Styles"
"145","Tyler Herro","Jack Harlow"
"146","Jeans","Justin Quiles"
"147","Forever After All","Luke Combs"
"148","Mi Nina","Los Legendarios, Wisin & Myke Towers"
"149","Dior","Pop Smoke"
"150","Little Saint Nick","The Beach Boys"
"151","Dicked Down In Dallas","Trey Lewis"
"152","Happy Holiday/The Holiday Season","Andy Williams"
"153","I Hope","Gabby Barrett"
"154","La Jeepeta","Nio Garcia x Anuel AA x Myke Towers x Brray x Juanka"
"155","Be Like That","Kane Brown With Swae Lee & Khalid"
"156","Say So","Doja Cat"
"157","Despeinada","Ozuna x Camilo"
"158","This Christmas","Donny Hathaway"
"159","Cozy Little Christmas","Katy Perry"
"160","Mele Kalikimaka (Merry Christmas)","Bing Crosby & The Andrews Sisters"
"161","Fly To My Room","BTS"
"162","Intentions","Justin Bieber Featuring Quavo"
"163","Deep End","Foushee"
"164","Fairytale Of New York","The Pogues Featuring Kirsty MacColl"
"165","Dime Como Quieres","Christian Nodal & Angela Aguilar"
"166","Break My Heart","Dua Lipa"
"167","Wishing Well","Juice WRLD"
"168","Ice Cream","BLACKPINK X Selena Gomez"
"169","Highest In The Room","Travis Scott"
"170","Please Come Home For Christmas","Eagles"
"171","Una Locura","Ozuna, J Balvin & Chencho Corleone"
"172","Ride It.","Regard"
"173","Santa Baby","Eartha Kitt With Henri Rene And His Orchestra"
"174","Plastic Hearts","Miley Cyrus"
"175","Everything I Wanted","Billie Eilish"
"176","Said Sum","Moneybagg Yo"
"177","Lucid Dreams","Juice WRLD"
"178","In Your Eyes","The Weeknd"
"179","More Than My Hometown","Morgan Wallen"
"180","Stuck With U","Ariana Grande & Justin Bieber"
"181","Baby, It's Cold Outside","Dean Martin"
"182","Under The Mistletoe","Kelly Clarkson & Brett Eldredge"
"183","Neko","DISH//"
"184","Daisy","Ashnikko"
"185","Exile","Taylor Swift Featuring Bon Iver"
"186","Sicko Mode","Travis Scott"
"187","Savage","Megan Thee Stallion"
"188","Somebody's Problem","Morgan Wallen"
"189","All Of Me","John Legend"
"190","Telepathy","BTS"
"191","Step Into Christmas","Elton John"
"192","Gurenge","LiSA"
"193","ily","Surf Mesa Featuring Emilee"
"194","Sofia","Clairo"
"195","Say You Won't Let Go","James Arthur"
"196","Without You","The Kid LAROI"
"197","Goosebumps","Travis Scott"
"198","Ayer Me Llamo Mi Ex","KHEA x Natti Natashi x Prince Royce Featuring Lenny Santos"
"199","Heart Of Glass","Miley Cyrus"
"200","Santa Claus Is Comin' To Town","Jackson 5"
